date,protocol,tvl
2023-11-11,goldfinch,1352066
2023-11-11,maple-finance,50930466
2023-11-11,ondo-finance,203096069
2023-11-11,polytrade,40
2023-11-11,ribbon-lend,100504
2023-11-11,swarm-markets,1645550
2023-11-11,truefi,71585
2023-11-12,centrifuge,1164368
2023-11-12,credix,132471
2023-11-12,goldfinch,1400181
2023-11-12,maple-finance,50007262
2023-11-12,ondo-finance,203065753
2023-11-12,polytrade,40
2023-11-12,ribbon-lend,100378
2023-11-12,swarm-markets,1762282
2023-11-12,truefi,71762
2023-11-13,centrifuge,1164368
2023-11-13,credix,94188
2023-11-13,goldfinch,1511832
2023-11-13,maple-finance,51611720
2023-11-13,ondo-finance,201545150
2023-11-13,polytrade,40
2023-11-13,ribbon-lend,100404
2023-11-13,swarm-markets,1730143
2023-11-13,truefi,71672
2023-11-14,centrifuge,1164368
2023-11-14,credix,94188
2023-11-14,goldfinch,1555701
2023-11-14,maple-finance,50157034
2023-11-14,ondo-finance,201296447
2023-11-14,polytrade,40
2023-11-14,ribbon-lend,100237
2023-11-14,swarm-markets,1600951
2023-11-14,truefi,71664
2023-11-15,centrifuge,1164368
2023-11-15,credix,143219
2023-11-15,goldfinch,1661033
2023-11-15,maple-finance,52543450
2023-11-15,ondo-finance,201387556
2023-11-15,polytrade,40
2023-11-15,ribbon-lend,100359
2023-11-15,swarm-markets,1623636
2023-11-15,truefi,71645
2023-11-16,centrifuge,1164368
2023-11-16,credix,143181
2023-11-16,goldfinch,1441415
2023-11-16,maple-finance,50759289
2023-11-16,ondo-finance,201154789
2023-11-16,polytrade,40
2023-11-16,ribbon-lend,100319
2023-11-16,swarm-markets,1601811
2023-11-16,truefi,71706
2023-11-17,centrifuge,1164368
2023-11-17,credix,143589
2023-11-17,goldfinch,1497244
2023-11-17,maple-finance,48478739
2023-11-17,ondo-finance,201114475
2023-11-17,polytrade,40
2023-11-17,ribbon-lend,100604
2023-11-17,swarm-markets,1531777
2023-11-17,truefi,71625
2023-11-18,centrifuge,1164368
2023-11-18,credix,143302
2023-11-18,goldfinch,1467721
2023-11-18,maple-finance,46330808
2023-11-18,ondo-finance,201086706
2023-11-18,polytrade,40
2023-11-18,ribbon-lend,100404
2023-11-18,swarm-markets,1578192
2023-11-18,truefi,71725
2023-11-19,centrifuge,1164368
2023-11-19,credix,143181
2023-11-19,goldfinch,1449137
2023-11-19,maple-finance,46188357
2023-11-19,ondo-finance,201235796
2023-11-19,polytrade,40
2023-11-19,ribbon-lend,100319
2023-11-19,swarm-markets,1749704
2023-11-19,truefi,71652
2023-11-20,centrifuge,1164368
2023-11-20,credix,143244
2023-11-20,goldfinch,1309619
2023-11-20,maple-finance,46174017
2023-11-20,ondo-finance,200990016
2023-11-20,polytrade,40
2023-11-20,ribbon-lend,100363
2023-11-20,swarm-markets,1535149
2023-11-20,truefi,71752
2023-11-21,centrifuge,1164368
2023-11-21,credix,143170
2023-11-21,goldfinch,1344885
2023-11-21,maple-finance,46869881
2023-11-21,ondo-finance,200853224
2023-11-21,polytrade,40
2023-11-21,ribbon-lend,100311
2023-11-21,swarm-markets,1501764
2023-11-21,truefi,71782
2023-11-22,centrifuge,1164368
2023-11-22,credix,143302
2023-11-22,goldfinch,1451656
2023-11-22,maple-finance,70775376
2023-11-22,ondo-finance,200572239
2023-11-22,polytrade,40
2023-11-22,ribbon-lend,100402
2023-11-22,swarm-markets,1741649
2023-11-22,truefi,71621
2023-11-23,centrifuge,1164368
2023-11-23,credix,178132
2023-11-23,goldfinch,1422150
2023-11-23,maple-finance,69446857
2023-11-23,ondo-finance,200632308
2023-11-23,polytrade,40
2023-11-23,ribbon-lend,100404
2023-11-23,swarm-markets,1808080
2023-11-23,truefi,71682
2023-11-24,centrifuge,1164368
2023-11-24,credix,151254
2023-11-24,goldfinch,1409335
2023-11-24,maple-finance,71366202
2023-11-24,ondo-finance,198582006
2023-11-24,polytrade,40
2023-11-24,ribbon-lend,100404
2023-11-24,swarm-markets,2045246
2023-11-24,truefi,71724
2023-11-25,centrifuge,1164368
2023-11-25,credix,151254
2023-11-25,goldfinch,1382938
2023-11-25,maple-finance,71989373
2023-11-25,ondo-finance,198672176
2023-11-25,polytrade,40
2023-11-25,ribbon-lend,100404
2023-11-25,swarm-markets,2011056
2023-11-25,truefi,71696
2023-11-26,centrifuge,1164368
2023-11-26,credix,147646
2023-11-26,goldfinch,1382567
2023-11-26,maple-finance,73098272
2023-11-26,ondo-finance,198643146
2023-11-26,polytrade,40
2023-11-26,ribbon-lend,100404
2023-11-26,swarm-markets,1889346
2023-11-26,truefi,71702
2023-11-27,centrifuge,1164368
2023-11-27,credix,147646
2023-11-27,goldfinch,1367809
2023-11-27,maple-finance,73994734
2023-11-27,ondo-finance,201261244
2023-11-27,polytrade,40
2023-11-27,ribbon-lend,100404
2023-11-27,swarm-markets,1815344
2023-11-27,truefi,71621
2023-11-28,centrifuge,1164368
2023-11-28,credix,154753
2023-11-28,goldfinch,1367205
2023-11-28,maple-finance,73434177
2023-11-28,ondo-finance,198713600
2023-11-28,polytrade,40
2023-11-28,ribbon-lend,100404
2023-11-28,swarm-markets,1896161
2023-11-28,truefi,71725
2023-11-29,centrifuge,1164368
2023-11-29,credix,186831
2023-11-29,goldfinch,1433896
2023-11-29,maple-finance,62980686
2023-11-29,ondo-finance,199058967
2023-11-29,polytrade,40
2023-11-29,ribbon-lend,100504
2023-11-29,swarm-markets,1899365
2023-11-29,truefi,71699
2023-11-30,centrifuge,1164368
2023-11-30,credix,186644
2023-11-30,goldfinch,1412225
2023-11-30,maple-finance,61214010
2023-11-30,ondo-finance,199089020
2023-11-30,polytrade,40
2023-11-30,ribbon-lend,100404
2023-11-30,swarm-markets,2217391
2023-11-30,truefi,71697
2023-12-01,centrifuge,1164368
2023-12-01,credix,240804
2023-12-01,goldfinch,1372844
2023-12-01,maple-finance,60432404
2023-12-01,ondo-finance,199327793
2023-12-01,polytrade,40
2023-12-01,ribbon-lend,100404
2023-12-01,swarm-markets,2273440
2023-12-01,truefi,71686
2023-12-02,centrifuge,1164368
2023-12-02,credix,240755
2023-12-02,goldfinch,1242448
2023-12-02,maple-finance,62123970
2023-12-02,ondo-finance,199429303
2023-12-02,polytrade,40
2023-12-02,ribbon-lend,100384
2023-12-02,swarm-markets,2412741
2023-12-02,truefi,71629
2023-12-03,centrifuge,1164368
2023-12-03,credix,241044
2023-12-03,goldfinch,1236119
2023-12-03,maple-finance,65893272
2023-12-03,ondo-finance,197399365
2023-12-03,polytrade,40
2023-12-03,ribbon-lend,100504
2023-12-03,swarm-markets,2205781
2023-12-03,truefi,71722
2023-12-04,centrifuge,1164368
2023-12-04,credix,240687
2023-12-04,goldfinch,1226982
2023-12-04,maple-finance,65739082
2023-12-04,ondo-finance,198371829
2023-12-04,polytrade,40
2023-12-04,ribbon-lend,100504
2023-12-04,swarm-markets,2347934
2023-12-04,truefi,71472
2023-12-05,centrifuge,609548
2023-12-05,credix,240761
2023-12-05,goldfinch,1294408
2023-12-05,maple-finance,71926048
2023-12-05,ondo-finance,188453712
2023-12-05,polytrade,40
2023-12-05,ribbon-lend,100504
2023-12-05,swarm-markets,2435415
2023-12-05,truefi,71766
2023-12-06,centrifuge,609185
2023-12-06,credix,297351
2023-12-06,goldfinch,1277968
2023-12-06,maple-finance,55235492
2023-12-06,ondo-finance,188443313
2023-12-06,polytrade,40
2023-12-06,ribbon-lend,100404
2023-12-06,swarm-markets,2347583
2023-12-06,truefi,71673
2023-12-07,centrifuge,609418
2023-12-07,credix,172035
2023-12-07,goldfinch,1221466
2023-12-07,maple-finance,55357785
2023-12-07,ondo-finance,188033429
2023-12-07,polytrade,5
2023-12-07,ribbon-lend,100390
2023-12-07,swarm-markets,2238199
2023-12-07,truefi,71655
2023-12-08,centrifuge,608856
2023-12-08,credix,144863
2023-12-08,goldfinch,1124642
2023-12-08,maple-finance,53855119
2023-12-08,ondo-finance,187797380
2023-12-08,polytrade,5
2023-12-08,ribbon-lend,100404
2023-12-08,swarm-markets,2493225
2023-12-08,truefi,71702
2023-12-09,centrifuge,611169
2023-12-09,credix,139673
2023-12-09,goldfinch,1124145
2023-12-09,maple-finance,56465461
2023-12-09,ondo-finance,185982147
2023-12-09,polytrade,5
2023-12-09,ribbon-lend,100399
2023-12-09,swarm-markets,2683566
2023-12-09,truefi,71716
2023-12-10,centrifuge,700499
2023-12-10,credix,139673
2023-12-10,goldfinch,1123576
2023-12-10,maple-finance,57321505
2023-12-10,ondo-finance,185993527
2023-12-10,polytrade,5
2023-12-10,ribbon-lend,100302
2023-12-10,swarm-markets,2801314
2023-12-10,truefi,71665
2023-12-11,centrifuge,700952
2023-12-11,credix,113891
2023-12-11,goldfinch,1185327
2023-12-11,maple-finance,57938238
2023-12-11,ondo-finance,186774065
2023-12-11,polytrade,5
2023-12-11,ribbon-lend,100202
2023-12-11,swarm-markets,2521644
2023-12-11,truefi,71626
2023-12-12,centrifuge,700720
2023-12-12,credix,113846
2023-12-12,goldfinch,1186364
2023-12-12,maple-finance,54514948
2023-12-12,ondo-finance,183543703
2023-12-12,polytrade,5
2023-12-12,ribbon-lend,100162
2023-12-12,swarm-markets,2523875
2023-12-12,truefi,71471
2023-12-13,centrifuge,451976
2023-12-13,credix,113891
2023-12-13,goldfinch,1182344
2023-12-13,maple-finance,57337994
2023-12-13,ondo-finance,183123657
2023-12-13,polytrade,5
2023-12-13,ribbon-lend,100117
2023-12-13,swarm-markets,2530345
2023-12-13,truefi,71732
2023-12-14,centrifuge,452458
2023-12-14,credix,124432
2023-12-14,goldfinch,1163244
2023-12-14,maple-finance,42983951
2023-12-14,ondo-finance,183072817
2023-12-14,polytrade,5
2023-12-14,ribbon-lend,100302
2023-12-14,swarm-markets,2495670
2023-12-14,truefi,70505
2023-12-15,centrifuge,452297
2023-12-15,credix,196294
2023-12-15,goldfinch,1101768
2023-12-15,maple-finance,42963323
2023-12-15,ondo-finance,175520930
2023-12-15,polytrade,5
2023-12-15,ribbon-lend,100202
2023-12-15,swarm-markets,2256517
2023-12-15,truefi,70379
2023-12-16,centrifuge,452230
2023-12-16,credix,196490
2023-12-16,goldfinch,1097856
2023-12-16,maple-finance,42659467
2023-12-16,ondo-finance,175721720
2023-12-16,polytrade,5
2023-12-16,ribbon-lend,100302
2023-12-16,swarm-markets,2209741
2023-12-16,truefi,70289
2023-12-17,centrifuge,452464
2023-12-17,credix,196883
2023-12-17,goldfinch,1081896
2023-12-17,maple-finance,43663277
2023-12-17,ondo-finance,175583896
2023-12-17,polytrade,5
2023-12-17,ribbon-lend,100503
2023-12-17,swarm-markets,2028056
2023-12-17,truefi,70310
2023-12-18,centrifuge,452050
2023-12-18,credix,196294
2023-12-18,goldfinch,1308548
2023-12-18,maple-finance,44813635
2023-12-18,ondo-finance,175871673
2023-12-18,polytrade,5
2023-12-18,ribbon-lend,100202
2023-12-18,swarm-markets,2331715
2023-12-18,truefi,70454
2023-12-19,centrifuge,452836
2023-12-19,credix,209006
2023-12-19,goldfinch,1364487
2023-12-19,maple-finance,46319683
2023-12-19,ondo-finance,173792126
2023-12-19,polytrade,5
2023-12-19,ribbon-lend,100178
2023-12-19,swarm-markets,2318075
2023-12-19,truefi,70672
2023-12-20,centrifuge,452698
2023-12-20,credix,209474
2023-12-20,goldfinch,1340524
2023-12-20,maple-finance,43313270
2023-12-20,ondo-finance,201759960
2023-12-20,polytrade,5
2023-12-20,ribbon-lend,100402
2023-12-20,swarm-markets,2197397
2023-12-20,truefi,70745
2023-12-21,centrifuge,479724
2023-12-21,credix,188592
2023-12-21,goldfinch,1441227
2023-12-21,maple-finance,43546706
2023-12-21,ondo-finance,199218327
2023-12-21,polytrade,5
2023-12-21,ribbon-lend,100177
2023-12-21,swarm-markets,2183780
2023-12-21,truefi,70578
2023-12-22,centrifuge,479547
2023-12-22,credix,305110
2023-12-22,goldfinch,1431214
2023-12-22,maple-finance,43883492
2023-12-22,ondo-finance,199278394
2023-12-22,polytrade,5
2023-12-22,ribbon-lend,100202
2023-12-22,swarm-markets,2241015
2023-12-22,truefi,70629
2023-12-23,centrifuge,479887
2023-12-23,credix,300809
2023-12-23,goldfinch,1418163
2023-12-23,maple-finance,44617127
2023-12-23,ondo-finance,199483865
2023-12-23,polytrade,5
2023-12-23,ribbon-lend,100049
2023-12-23,swarm-markets,2180639
2023-12-23,truefi,70559
2023-12-24,centrifuge,479787
2023-12-24,credix,279281
2023-12-24,goldfinch,17350839
2023-12-24,maple-finance,45860846
2023-12-24,ondo-finance,199510119
2023-12-24,polytrade,5
2023-12-24,ribbon-lend,99987
2023-12-24,swarm-markets,2199909
2023-12-24,truefi,70456
2023-12-25,centrifuge,479189
2023-12-25,credix,279736
2023-12-25,goldfinch,17361839
2023-12-25,maple-finance,46832542
2023-12-25,ondo-finance,199526520
2023-12-25,polytrade,5
2023-12-25,ribbon-lend,100149
2023-12-25,swarm-markets,2275856
2023-12-25,truefi,70468
2023-12-26,centrifuge,479636
2023-12-26,credix,245527
2023-12-26,goldfinch,17361383
2023-12-26,maple-finance,47913960
2023-12-26,ondo-finance,199154861
2023-12-26,polytrade,5
2023-12-26,ribbon-lend,100149
2023-12-26,swarm-markets,2310601
2023-12-26,truefi,70489
2023-12-27,centrifuge,480235
2023-12-27,credix,245772
2023-12-27,goldfinch,17347817
2023-12-27,maple-finance,44280641
2023-12-27,ondo-finance,200510304
2023-12-27,polytrade,5
2023-12-27,ribbon-lend,100250
2023-12-27,swarm-markets,2517965
2023-12-27,truefi,70701
2023-12-28,centrifuge,479909
2023-12-28,credix,243330
2023-12-28,goldfinch,15014022
2023-12-28,maple-finance,44510891
2023-12-28,ondo-finance,200890591
2023-12-28,polytrade,5
2023-12-28,ribbon-lend,100115
2023-12-28,swarm-markets,2373598
2023-12-28,truefi,70666
2023-12-29,centrifuge,479909
2023-12-29,credix,243325
2023-12-29,goldfinch,12822388
2023-12-29,maple-finance,45264990
2023-12-29,ondo-finance,199571841
2023-12-29,polytrade,5
2023-12-29,ribbon-lend,100113
2023-12-29,swarm-markets,2365194
2023-12-29,truefi,70541
2023-12-30,centrifuge,479909
2023-12-30,credix,243413
2023-12-30,goldfinch,12022842
2023-12-30,maple-finance,45460048
2023-12-30,ondo-finance,199434004
2023-12-30,polytrade,5
2023-12-30,ribbon-lend,100041
2023-12-30,swarm-markets,2424275
2023-12-30,truefi,70557
2023-12-31,centrifuge,479690
2023-12-31,credix,243657
2023-12-31,goldfinch,8796995
2023-12-31,maple-finance,45506560
2023-12-31,ondo-finance,192215817
2023-12-31,polytrade,5
2023-12-31,ribbon-lend,100250
2023-12-31,swarm-markets,2392843
2023-12-31,truefi,70369
2024-01-01,centrifuge,479675
2024-01-01,credix,255173
2024-01-01,goldfinch,8735743
2024-01-01,maple-finance,45298383
2024-01-01,ondo-finance,192720953
2024-01-01,polytrade,5
2024-01-01,ribbon-lend,100350
2024-01-01,swarm-markets,2459089
2024-01-01,truefi,70610
2024-01-02,centrifuge,479675
2024-01-02,credix,255173
2024-01-02,goldfinch,7703673
2024-01-02,maple-finance,46169967
2024-01-02,ondo-finance,187820207
2024-01-02,polytrade,5
2024-01-02,ribbon-lend,100149
2024-01-02,swarm-markets,2426092
2024-01-02,truefi,70414
2024-01-03,centrifuge,479675
2024-01-03,credix,444132
2024-01-03,goldfinch,7373509
2024-01-03,maple-finance,44678366
2024-01-03,ondo-finance,185961430
2024-01-03,polytrade,5
2024-01-03,ribbon-lend,100149
2024-01-03,swarm-markets,2234069
2024-01-03,truefi,70595
2024-01-04,centrifuge,480250
2024-01-04,credix,499453
2024-01-04,goldfinch,7084084
2024-01-04,maple-finance,45782923
2024-01-04,ondo-finance,186973299
2024-01-04,polytrade,5
2024-01-04,ribbon-lend,100149
2024-01-04,swarm-markets,2312518
2024-01-04,truefi,70675
2024-01-05,centrifuge,480183
2024-01-05,credix,854749
2024-01-05,goldfinch,7032644
2024-01-05,maple-finance,45224921
2024-01-05,ondo-finance,186733116
2024-01-05,polytrade,5
2024-01-05,ribbon-lend,100149
2024-01-05,swarm-markets,2253593
2024-01-05,truefi,70580
2024-01-06,centrifuge,479364
2024-01-06,credix,1049433
2024-01-06,goldfinch,6954763
2024-01-06,maple-finance,45559421
2024-01-06,ondo-finance,186732669
2024-01-06,polytrade,5
2024-01-06,ribbon-lend,100024
2024-01-06,swarm-markets,2195913
2024-01-06,truefi,70623
2024-01-07,centrifuge,479667
2024-01-07,credix,1049893
2024-01-07,goldfinch,6814443
2024-01-07,maple-finance,46447649
2024-01-07,ondo-finance,186908679
2024-01-07,polytrade,5
2024-01-07,ribbon-lend,100053
2024-01-07,swarm-markets,2198589
2024-01-07,truefi,70695
2024-01-08,centrifuge,480250
2024-01-08,credix,707678
2024-01-08,goldfinch,6795550
2024-01-08,maple-finance,46763339
2024-01-08,ondo-finance,181310164
2024-01-08,polytrade,5
2024-01-08,ribbon-lend,100147
2024-01-08,swarm-markets,2146732
2024-01-08,truefi,70350
2024-01-09,centrifuge,480250
2024-01-09,credix,613916
2024-01-09,goldfinch,6516991
2024-01-09,maple-finance,47432148
2024-01-09,ondo-finance,181410645
2024-01-09,polytrade,5
2024-01-09,ribbon-lend,100149
2024-01-09,swarm-markets,2212219
2024-01-09,truefi,70462
2024-01-10,centrifuge,480250
2024-01-10,credix,81770
2024-01-10,goldfinch,5754897
2024-01-10,maple-finance,46624739
2024-01-10,ondo-finance,179788549
2024-01-10,polytrade,5
2024-01-10,ribbon-lend,99986
2024-01-10,swarm-markets,2387885
2024-01-10,truefi,70419
2024-01-11,centrifuge,480250
2024-01-11,credix,81607
2024-01-11,goldfinch,5651081
2024-01-11,maple-finance,47758844
2024-01-11,ondo-finance,179722316
2024-01-11,polytrade,5
2024-01-11,ribbon-lend,99833
2024-01-11,swarm-markets,2423817
2024-01-11,truefi,70328
2024-01-12,centrifuge,480143
2024-01-12,credix,91250
2024-01-12,goldfinch,5713943
2024-01-12,maple-finance,49334020
2024-01-12,ondo-finance,179554317
2024-01-12,polytrade,5
2024-01-12,ribbon-lend,100065
2024-01-12,swarm-markets,2265552
2024-01-12,truefi,70223
2024-01-13,centrifuge,479845
2024-01-13,credix,91250
2024-01-13,goldfinch,5647475
2024-01-13,maple-finance,47771727
2024-01-13,ondo-finance,179945238
2024-01-13,polytrade,5
2024-01-13,ribbon-lend,100149
2024-01-13,swarm-markets,2385301
2024-01-13,truefi,70369
2024-01-14,centrifuge,479443
2024-01-14,credix,91213
2024-01-14,goldfinch,5624493
2024-01-14,maple-finance,49201776
2024-01-14,ondo-finance,179965539
2024-01-14,polytrade,5
2024-01-14,ribbon-lend,100149
2024-01-14,swarm-markets,2258010
2024-01-14,truefi,70311
2024-01-15,centrifuge,480059
2024-01-15,credix,166416
2024-01-15,goldfinch,5592381
2024-01-15,maple-finance,49131880
2024-01-15,ondo-finance,179763273
2024-01-15,polytrade,5
2024-01-15,ribbon-lend,100140
2024-01-15,swarm-markets,2236378
2024-01-15,truefi,70116
2024-01-16,centrifuge,479778
2024-01-16,credix,138437
2024-01-16,goldfinch,5649861
2024-01-16,maple-finance,49634970
2024-01-16,ondo-finance,179864539
2024-01-16,polytrade,5
2024-01-16,ribbon-lend,99802
2024-01-16,swarm-markets,2370919
2024-01-16,truefi,70081
2024-01-17,centrifuge,480250
2024-01-17,credix,138618
2024-01-17,goldfinch,5470068
2024-01-17,maple-finance,47401256
2024-01-17,ondo-finance,179471630
2024-01-17,polytrade,5
2024-01-17,ribbon-lend,99946
2024-01-17,swarm-markets,2643959
2024-01-17,truefi,69593
2024-01-18,centrifuge,479585
2024-01-18,credix,138479
2024-01-18,goldfinch,4785820
2024-01-18,maple-finance,50970124
2024-01-18,ondo-finance,179483805
2024-01-18,polytrade,5
2024-01-18,ribbon-lend,99846
2024-01-18,swarm-markets,2501957
2024-01-18,truefi,70017
2024-01-19,centrifuge,479526
2024-01-19,credix,138479
2024-01-19,goldfinch,4863656
2024-01-19,maple-finance,47473799
2024-01-19,ondo-finance,183254267
2024-01-19,polytrade,5
2024-01-19,ribbon-lend,99846
2024-01-19,swarm-markets,2465775
2024-01-19,truefi,70024
2024-01-20,centrifuge,480111
2024-01-20,credix,333806
2024-01-20,goldfinch,4944633
2024-01-20,maple-finance,62936791
2024-01-20,ondo-finance,183357385
2024-01-20,polytrade,5
2024-01-20,ribbon-lend,99821
2024-01-20,swarm-markets,2488024
2024-01-20,truefi,70093
2024-01-21,centrifuge,479740
2024-01-21,credix,333806
2024-01-21,goldfinch,4889406
2024-01-21,maple-finance,64098667
2024-01-21,ondo-finance,183383748
2024-01-21,polytrade,5
2024-01-21,ribbon-lend,99946
2024-01-21,swarm-markets,2570538
2024-01-21,truefi,70123
2024-01-22,centrifuge,479066
2024-01-22,credix,159377
2024-01-22,goldfinch,4551356
2024-01-22,maple-finance,60321977
2024-01-22,ondo-finance,181992735
2024-01-22,polytrade,5
2024-01-22,ribbon-lend,99946
2024-01-22,swarm-markets,2332497
2024-01-22,truefi,70036
2024-01-23,centrifuge,480730
2024-01-23,credix,388152
2024-01-23,goldfinch,4505533
2024-01-23,maple-finance,55155023
2024-01-23,ondo-finance,189050850
2024-01-23,polytrade,5
2024-01-23,ribbon-lend,99946
2024-01-23,swarm-markets,2181453
2024-01-23,truefi,69968
2024-01-24,centrifuge,479297
2024-01-24,credix,387720
2024-01-24,goldfinch,4559452
2024-01-24,maple-finance,55124578
2024-01-24,ondo-finance,187032035
2024-01-24,polytrade,5
2024-01-24,ribbon-lend,99776
2024-01-24,swarm-markets,2151470
2024-01-24,truefi,70047
2024-01-25,centrifuge,480128
2024-01-25,credix,353782
2024-01-25,goldfinch,4510970
2024-01-25,maple-finance,55449167
2024-01-25,ondo-finance,185599473
2024-01-25,polytrade,5
2024-01-25,ribbon-lend,99751
